Company,Net_Profit_Margin,ROE,Debt_to_Equity,EBITDA_Margin,free_cash_flow,Debt_to_Equity_Score,Net_Profit_Margin_Score,ROE_Score,EBITDA_Margin_Score,free_cash_flow_Score,Total_Score
ESS,0.3039502304922188,0.0795472310283558,1.0431180123741002,0.9778435436944533,805885.4,0.4077638080276813,0.8958173122213796,0.5776358707279549,0.9999999999999998,0.09960684750510819,0.6740807036658679
ETN,0.1113894757178213,0.134359727349329,0.537426293642167,0.1894962951151172,2236250.0,0.41107652222256985,0.8371178994198402,0.5801684610475791,0.632842902633108,0.11337660556089038,0.5706464588315223
ETR,0.1308070426907454,0.1215643905302183,2.0803862309898875,0.3774280392935319,-2043845.8,0.40096881213506164,0.8430370690901118,0.5795772574290712,0.7203683856229812,0.07217320635654101,0.5866685402025285
ETSY,0.0639057084793892,0.4896073470585245,-0.865023689826751,0.1096881765900323,651327.0,0.42026377167863904,0.8226431469825304,0.5965825407398556,0.5956738540992446,0.09811895289873383,0.5604691055580817
EVRG,0.1351433801140287,0.0801057113888961,1.2547891191969438,0.4160917968860601,-354360.0,0.4063771808509933,0.8443589400017328,0.5776616750983036,0.7383752639834391,0.08843745863507167,0.594002306651229
EW,0.2478211405131222,0.2270923854912123,0.1231670381630025,0.3106639082235477,908050.0,0.4137902754147934,0.8787071558620642,0.5844531378655786,0.6892743155719316,0.10059036025693788,0.5945762339049138
EXC,0.0963745800058324,0.0728081609869969,1.3524668058855511,0.387479555954389,-3111400.0,0.40573730828193355,0.8325408215900264,0.5773244945875566,0.7250496801768542,0.061896132213742655,0.5835868997488641
EXPD,0.0785596866849231,0.3296352589996392,0.1705501052863485,0.1128889439383938,1038315.2,0.41347987571228195,0.827110204233522,0.5891910919130123,0.5971645480175515,0.10184439037421572,0.559991107168382
EXPE,-0.1139673632612541,-0.090662495253497,2.1907758397954438,0.0162433051292205,766500.0,0.40024566558052577,0.7684210658704445,0.5697713957629208,0.5521537583150563,0.0992276942256365,0.5274952756790033
EXR,0.3785491413256318,0.1534625619974359,1.4898305118758164,0.7329502237809159,1215741.8,0.4048374582708685,0.9185577312994313,0.5810511001783327,0.8859457927125022,0.1035524313552775,0.652405266577945
FANG,-0.0162798221688872,0.082310919411841,0.4747555483488419,0.2671354210662877,1547400.0,0.4114870693204302,0.7981997261528386,0.5777635658872026,0.6690017858888102,0.10674522092180916,0.5684017595525271
FAST,0.1547323226652011,0.3267209725891019,0.2151265795997881,0.2320999916506932,893575.0,0.41318786159825516,0.8503303510844535,0.5890564384298226,0.6526847294236379,0.10045101309478253,0.5794043178585213
FCX,0.1084067156554829,0.101708529360466,0.437905638613576,0.3788380911965605,2055800.0,0.4117284678138968,0.8362086473534351,0.578659824997389,0.7210250893341765,0.11163945907308867,0.5918921560636031
FDS,0.2351101771415584,0.3490845903860773,1.1581127914181002,0.358617775882488,498501.75,0.4070104936609118,0.8748323991032073,0.5900897407923484,0.7116078784643005,0.09664774288884236,0.5993307153893817
FDX,0.0484916898827128,0.1670446705730123,1.4587129436360928,0.1187049532244562,3149200.0,0.4050413050142493,0.8179444022066441,0.5816786562833706,0.5998732390056633,0.12216534419230389,0.55870300650419
FE,0.0833664235898941,0.1090227628356263,2.612122834831105,0.3272403556126197,1411750.0,0.39748548161918196,0.8285754697500799,0.5789977763431221,0.6969944672170276,0.10543935269753482,0.5817063793941059
FFIV,0.1294771030615537,0.1373984614773858,0.2547287439217635,0.2083833952669032,555933.75,0.41292843347824026,0.8426316558718965,0.5803088645897123,0.6416391949800454,0.09720062621988934,0.572017866141221
FICO,0.2588344662106536,-0.9774931222933968,-3.6096593397782257,0.3773875241302877,431818.5,0.43824348766091936,0.8820644118730027,0.5287957275861701,0.7203495164891536,0.09600580011503962,0.5910276327704295
FIS,-0.4526595437335173,-0.1850109932720183,0.635868650516622,0.4431884988308329,3163600.0,0.41043164040838065,0.6651755621981759,0.5654120596846374,0.7509950155614233,0.1223039693484377,0.5547844188041628
FI,0.1249025663286716,0.0717049193411495,0.6804033654858193,0.3849418341298788,3376600.0,0.41013989985385124,0.8412371732818492,0.577273519731456,0.723867786562472,0.12435446644958352,0.5952617798467669
FOXA,0.1101198505310491,0.1358966262507541,0.7290958075545403,0.2072051797751289,1633000.0,0.4098209226231596,0.836730872203267,0.5802394728704524,0.6410904644798602,0.10756927046104897,0.5716326852198682
FOX,0.1101198505310491,0.1358966262507541,0.7290958075545403,0.2072051797751289,1633000.0,0.4098209226231596,0.836730872203267,0.5802394728704524,0.6410904644798602,0.10756927046104897,0.5716326852198682
FRT,0.2407967516780918,0.080253469300588,1.4886804209765314,0.6926249196641154,60902.25,0.40484499235202176,0.8765658706329476,0.5776685021958071,0.8671650820083769,0.09243508323526084,0.6346996254297741
FSLR,0.1720949507481453,0.0936056992945957,0.0720367603969311,0.2831688035594489,-344292.4,0.41412522255881423,0.8556231018028146,0.5782854368493614,0.6764690158281177,0.08853437687270312,0.5822870674068602
FTNT,0.1950726846112427,-1.0476503478808314,-0.8158614166240598,0.2434460989555692,1335600.0,0.4199417166513194,0.8626275378149921,0.5255541399501323,0.6579689538970266,0.10470627591700782,0.5692377709682209
FTV,0.1717435639663028,0.0972450628121994,0.4123649190787821,0.2873238730813104,1206300.0,0.411895781418246,0.8555159865301074,0.5784535922415242,0.6784041570590327,0.10346153753588971,0.584802242729874
F,0.0309818007234135,0.0951689452609674,3.7071283950878815,0.0818490996971384,8006200.0,0.390312256651131,0.8126067610394442,0.5783576660282413,0.5827083561111585,0.1689224541466009,0.5577877895818142
GDDY,0.1461135382281114,5.853514467228921,-51.95118493841036,0.129162478415919,859940.0,0.7549219146969113,0.8477030369875965,0.8444198070515023,0.6047436239811392,0.10012721746099362,0.6647278910938997
GD,0.0831546314740202,0.1812655198121698,0.7150715603471838,0.1321249136825674,3386500.0,0.40991279346279474,0.8285109079298255,0.5823357251552027,0.6061233194587349,0.12444977124442551,0.563901233168884
GEN,0.2482000493712459,-1.7124506160970945,-6.6643078385844365,0.4476924965192507,1309400.0,0.45825405352061943,0.8788226608490655,0.49483729914235675,0.753092663166342,0.10445405514681992,0.593181669413526
GE,0.0311318509172753,0.0873781381556913,1.1467990276283635,0.1046065725476166,3537200.0,0.40708460851095896,0.812652501711165,0.5779976947811494,0.5933071977894224,0.12590052201035357,0.5555828877230832
GILD,0.1296217140948949,0.1636918124289369,1.315973995536507,0.2966790175302096,8196800.0,0.4059763674683442,0.8426757384927384,0.5815237387618434,0.6827611300648948,0.17075731211598305,0.5929513853941011
GIS,0.131609089206467,0.2443965246929781,1.217722552821087,0.2105555299998224,2454350.0,0.40661999863115583,0.843281561585831,0.5852526689647498,0.6426508236564511,0.11547619907150025,0.5757796932755986
GLW,0.063038263623882,0.0682401397786439,0.6556925882440848,0.2405094218509572,1051000.0,0.4103017766248229,0.82237871873122,0.577113430923819,0.656601254772591,0.10196650373397448,0.5703485043294859
GM,0.0610878412332973,0.1434271681481841,1.819855179092681,0.1622701252675308,-5232600.0,0.4026755138306981,0.8217841601505973,0.5805874186636758,0.6201628539468573,0.0414758765754773,0.552122541059674
GNRC,0.0939849194768804,0.164399668479184,0.6806403293914629,0.1762584988720248,321443.8,0.4101383475371634,0.8318123674976604,0.581556444978507,0.6266776615506956,0.09494325080804507,0.5652669408816389
GOOGL,0.2469713017368097,0.2647075829326921,0.1122828498451852,0.3424870655632898,60029400.0,0.4138615761773028,0.878448094574088,0.5861911336020471,0.7040953200201177,0.6697366362702132,0.6840302901073253
GOOG,0.2469713017368097,0.2647075829326921,0.1122828498451852,0.3424870655632898,60029400.0,0.4138615761773028,0.878448094574088,0.5861911336020471,0.7040953200201177,0.6697366362702132,0.6840302901073253
GPN,0.0898295606907911,0.03232377549415,0.5445758622963048,0.3497061120059188,1794034.0,0.41102968641986526,0.8305456653546982,0.5754539291202456,0.707457447740369,0.10911950402999694,0.5858351548003142
GRMN,0.2289595494817789,0.1838487111785854,0.0149686152304552,0.2597937294097748,944383.2,0.41449906782375745,0.8729574675658183,0.5824550805191695,0.6655825385923612,0.10094013077935736,0.5868396980686166
GWW,0.0878985411229272,0.4780229649961289,1.079345711496904,0.142376731172367,1067750.0,0.40752648554703397,0.8299570214491698,0.5960472888203253,0.6108979001515362,0.10212775174544955,0.5652973639217787
HAL,0.0399147087331681,0.0944077700871424,1.4159497531299734,0.1342712663085832,1588400.0,0.40532144056514097,0.815329831248621,0.5783224962219716,0.6071229406301335,0.10713991754691234,0.5567969487137325
HAS,-0.0766545230950987,-0.2998610397816746,1.864827542452796,0.074978139407097,605460.0,0.4023809063040922,0.7797953555603508,0.5601054574402244,0.5795083426136027,0.09767740289620681,0.5347419899683847
HCA,0.0899136994765409,-12.422144729886806,-89.36279091748295,0.2094510845869023,5096200.0,1.0,0.8305713138692313,0.0,0.642136450107563,0.14090862051122838,0.4893132340708829
HD,0.1022178403401291,6.740936653897519,22.77054452051345,0.1658225696176535,15320200.0,0.2654305414430542,0.8343220565611481,0.8854228080134695,0.6218173344546525,0.23933248136622792,0.6478334761065572
HES,-0.0678402103140732,-0.0045114072274687,1.2025258362233364,0.3512268200608438,333000.0,0.40671955015024197,0.782482273697442,0.5737519736640285,0.7081656873598957,0.09505449942119183,0.5710301136085446
HII,0.0617366624426915,0.2271234390260098,0.9354339780516812,0.1136633804895746,533800.0,0.4084692307503577,0.8219819440866296,0.5844545726822153,0.5975252264834671,0.09698755020950207,0.5563854914195391
HLT,0.0542669962688734,-0.498066389204761,-8.013460509130411,0.1746109357990025,1128000.0,0.46709215989498665,0.8197049223812445,0.5509474554709805,0.6259103417221431,0.10270776324941217,0.5612560603705025
HOLX,0.2521186745348538,0.3033644716053612,0.7714795754661776,0.4034879182427152,1446475.0,0.4095432726154714,0.8800171981075147,0.5879772602813703,0.7325052574519336,0.10577364148550332,0.6069453024445773
HON,0.1513693984818506,0.3027840095620437,1.216913029705024,0.2414847789311287,4946400.0,0.4066253017014224,0.8493052113819735,0.5879504402558199,0.6570555079904431,0.1394665338175587,0.5851603001498352
HPE,0.0550592741909767,0.0772370374940994,0.771658409182002,0.1663589366066792,1803400.0,0.40954210110135136,0.8199464370598589,0.5775291291238678,0.6220671367431351,0.10920966814196563,0.5622213360631454
HPQ,0.0633243086542764,-2.1514999842982165,-5.538149451954522,0.0927247165173237,3941800.0,0.45087675083819356,0.8224659154984877,0.4745511918789325,0.5877734589715662,0.12979550382783525,0.5357546422452413
HRL,0.07705816146688,0.1230965902012093,0.38717764528003,0.1219268380011364,813321.2,0.4120607796500796,0.8266524855841061,0.5796480521258089,0.6013737679474312,0.09967843007010678,0.5580764188898606
HSIC,0.0390460524669988,0.0998681529630647,0.3376805355122351,0.0747587312842064,486016.2,0.412385028143895,0.8150650337159656,0.5785747911134873,0.5794061576314335,0.09652754765841413,0.5489791305783732
HST,-0.0100627812936908,0.0394594262216811,0.7945336262162087,0.2328316778697545,331600.0,0.4093922488230297,0.8000949028162494,0.5757836291187814,0.6530254977701477,0.09504102197545661,0.5624213856049161
HSY,0.1627612453490629,0.5311455475172968,1.710988288653126,0.2448020344875777,1517907.2,0.40338868527478833,0.8527778541985944,0.5985017973225237,0.6586004539815973,0.106461301199252,0.5837780900830455
HUBB,0.1145214550861799,0.2286376591198312,0.7364261514992558,0.187009566956066,577600.0,0.409772902587356,0.8380726388736016,0.5845245366395022,0.6316847583071614,0.09740920172607573,0.5691591539727133
HWM,0.0745280010892383,0.1160177579952359,1.2084843844684543,0.1858751712027337,303500.0,0.40668051655206083,0.8258812021071833,0.5793209774052177,0.6311564359811694,0.09477051038605662,0.5639732820865072
IBM,0.0874489327935809,0.2445553432273482,2.786582170458103,0.1909239659794658,11394750.0,0.396342623438685,0.8298199647319056,0.5852600071140719,0.6335078120261377,0.20154316753668391,0.5820126834423999
ICE,0.2599020460470064,0.1083888743478488,0.7946043840736183,0.5206769889971531,2922600.0,0.4093917852984158,0.8823898484324204,0.5789684877692454,0.7870837431875792,0.11998392333258726,0.6210472868770409
IDXX,0.2197727120969733,0.920918906065368,1.5533842368396011,0.3119697394290329,583302.25,0.4044211268993493,0.8701569905910416,0.6165111255042903,0.6898824805600394,0.09746409584389266,0.5991993762303616
IEX,0.1743339032068168,0.1730317952829007,0.461964965176351,0.2781340112182003,553340.0,0.41157085860324205,0.8563056146791718,0.5819552890788166,0.6741241611397946,0.09717565684497809,0.5838297006115166
IFF,-0.0973707124598629,-0.073553503614967,0.6729266279009245,0.0322200220241933,675200.0,0.41018887889347455,0.7734803192871401,0.5705619101439579,0.559594597375739,0.09834877222876039,0.5316804104253708
INCY,0.0988088368804958,0.0711774688951719,0.0115501084615244,0.1367813567357208,291618.0,0.41452146197315576,0.8332828702453625,0.57724914908638,0.6082919654691459,0.09465612537875231,0.5603565612043504
INTC,0.1391485743987529,0.1138257982444705,0.4257990039188707,0.333099299125792,-1188400.0,0.41180777664795487,0.8455798666279544,0.5792196987476413,0.6997231539699902,0.08040836660577749,0.5843727124920586
INTU,0.1812436169940562,0.1648965174577815,0.3657553553851732,0.2834788560012153,4167800.0,0.41220111401030934,0.858411942847717,0.5815794016945475,0.6766134166042421,0.13197114863937964,0.5901669739835644
INVH,0.1619555849470401,0.0372684785168109,0.8348311849138413,0.6038301058414515,779411.6,0.4091282652738196,0.8525322600609333,0.5756823972223966,0.8258106583541895,0.09935199093160436,0.6193219540765024
IPG,0.0826177020212689,0.2381576227709786,1.3485779471271049,0.1527835999917491,1066060.0,0.40576278364001006,0.8283472326075654,0.584964402900015,0.6157446929262786,0.10211148254309774,0.5631570828539304
IP,0.0455301592526888,0.1034240246997984,0.9044971055165332,0.1267776676320621,1293200.0,0.408671893781996,0.8170416216313402,0.5787390888000138,0.603632945651573,0.10429810184616939,0.5563653186758567
IQV,0.0708852763635669,0.1701910455083636,2.1605922028309723,0.2042863802578625,1711600.0,0.4004433942735648,0.8247707691809877,0.5818240333276218,0.6397310914872016,0.10832593277161265,0.5678747028420512
IRM,0.073007346377009,0.4709901639643369,19.144803494009544,0.3428760322568598,27626.6,0.28918225285254295,0.8254176521029971,0.5957223409524401,0.7042764735440767,0.09211474697298976,0.5740895539810813
IR,0.0867099035503028,0.0582282402641418,0.3484856070103637,0.2037469874200864,952860.0,0.4123142456643669,0.829594682157196,0.5766508349558667,0.6394798799696689,0.10102173478793479,0.5678160340553098
ISRG,0.2566506312606063,0.1371388064368705,0.007609220171711,0.3229225836910093,1004140.0,0.4145472781692582,0.8813987007867876,0.5802968673283907,0.6949835505699693,0.10151539437172238,0.595851816643971
ITW,0.1839275192853122,0.8639276041776409,2.530904849828368,0.2777656802686431,2536200.0,0.39801752903430176,0.8592300923647254,0.6138778643111048,0.6739526183043835,0.11626414830966357,0.5940065188949332
IT,0.13240381603183,1.8064801561694048,7.43559126996062,0.2326691719273105,1029502.75,0.36588762909013817,0.8435238227778433,0.6574281426077365,0.6529498138500983,0.10175955514802326,0.5903281409901369
IVZ,0.0855313787641639,0.03452441512997,0.5663904031795531,0.2712176277093449,932850.0,0.4108867824794564,0.8292354256046369,0.5755556088285739,0.6709029926788608,0.10082910358139054,0.575136550563172
JBHT,0.0572418265616865,0.2119362850505625,0.4102411181704383,0.1318756042066211,196822.0,0.4119096941345425,0.8206117571699684,0.5837528560715426,0.6060072085143516,0.09374354827452594,0.5578454570935988
JCI,0.0574397871915637,0.0806909830499656,0.4621109356257798,0.1151667322105334,1650400.0,0.41156990237168445,0.8206721026580468,0.5776887173503932,0.5982253827346411,0.10773677585804399,0.5564640573016454
JKHY,0.1770159072219387,0.2364417773060242,0.1031376620881132,0.3269640494773571,292669.0,0.41392148499561154,0.8571231855336456,0.5848851229199704,0.6968657831139367,0.09466624308980069,0.5903106078549194
JNPR,0.0603536348605523,0.0684011888680404,0.4226336277022301,0.1221751673221135,465440.0,0.4118285125752731,0.8215603477595119,0.5771208721350786,0.601489422404075,0.09632946578774466,0.5556749317003554
J,0.0382502752565616,0.0878152366077356,0.5325445181663195,0.0747511221061289,692379.8,0.41110850203619154,0.814822452328973,0.5780178907470819,0.579402613807641,0.09851415781607618,0.5489487130969546
KEYS,0.1825765324775293,0.2309186611866044,0.5139431828799457,0.2874833417005223,1054500.0,0.4112303567258463,0.8588182632128695,0.584629929463057,0.6784784264060196,0.10200019734831255,0.5869047200453179
KHC,0.0643756992248166,0.0344187918698314,0.4546180786596491,0.1751417988014332,3245000.0,0.4116189870070711,0.82278641699002,0.5755507285464465,0.6261575806380182,0.12308758655047183,0.5657487182268991
KIM,0.4206648958236704,0.0729024932419441,0.8091483641584254,0.8347410656274175,816597.4,0.4092965097629613,0.931396121248749,0.5773288531731301,0.9333528586954727,0.09970996921847661,0.6664056046384055
KKR,0.2156476412540775,0.0504475107508773,0.784776715666591,0.7818840878449133,-2495856.6,0.40945616494994796,0.8688995212976416,0.5762913293400393,0.9087357694962865,0.06782181276458513,0.6396005434431745
KMB,0.0995993425854672,2.395607878674479,10.349545441059732,0.1730786431265147,2217000.0,0.3467987316684824,0.83352384468874,0.6846485625335434,0.6251967067967202,0.11319129068203096,0.5875008452739038
KMI,0.1122154281675414,0.0576786564859465,1.024375580278603,0.4114924773976076,3748600.0,0.40788658702237235,0.8373696793002077,0.5766254416486849,0.7362332221404742,0.1279356163163734,0.597536086922035
KMX,0.025085992090157,0.1264176632906598,3.444524545243275,0.0640082684118504,-281423.4,0.3920325369499542,0.8108095074652781,0.579801501031107,0.5743993427403081,0.08913960082693756,0.5438267816282094
KO,0.2345291915170197,0.3889310110819289,1.6908250715973416,0.3567769565716084,9652000.0,0.4035207716287488,0.8746552938823304,0.5919308293414823,0.7107505533754168,0.18476615428306004,0.6124011694551413
KR,0.0158376894694525,0.2250431373695332,2.001709625598168,0.0489802776908257,2717800.0,0.4014842113354685,0.807990293685802,0.5843584531439582,0.5674003540810197,0.11801236555646208,0.5477875511947111
KVUE,0.0807704355026883,0.076440543703,0.2303207610459152,0.2315025078194114,2014000.0,0.413088326686585,0.8277841196302836,0.5774923274344653,0.6524064631778783,0.1112370610504225,0.5724151193868787
K,0.0914663389130635,0.2996981241483839,1.9098178343348235,0.1528751832664568,1190000.0,0.40208618133030083,0.8310446139626131,0.5878078581066628,0.6157873460202923,0.1033046215605438,0.5643642658895037
LDOS,0.0387188285646941,0.1286643864486086,1.2889265024396053,0.088973499568906,1053800.0,0.4061535517310071,0.814965284154107,0.5799053100108582,0.5860264040679606,0.10199345862544493,0.5511386235251489
LEN,0.1297023364521152,0.1692465334688443,0.2890553042629012,0.1756765644223186,3718515.5,0.41270356508611206,0.842700315073948,0.5817803925119573,0.6264066371210462,0.12764600044764374,0.5731390927524956
LHX,0.0695734492109246,0.0665528810701437,0.4618442954026617,0.1576722115318029,1961000.0,0.41157164909368793,0.8243708772941521,0.5770354717838662,0.6180214668053464,0.11072684346187447,0.5626231453994912
LH,0.0940952342254494,0.1245048901803465,0.6745452689662893,0.1779956737378855,1538940.0,0.4101782754071309,0.8318459953829059,0.5797131220849183,0.6274867162946774,0.10666377864258055,0.5667788527777256
LIN,0.132257832507954,0.0964212327506615,0.4076473962831514,0.3238637085487904,5469250.0,0.4119266852360285,0.8434793217727437,0.5784155274902556,0.6954218608090998,0.1444998784623197,0.5921968278109755
LKQ,0.0691658499996858,0.1572319942195436,0.7778911900142267,0.1263602310593128,1024400.0,0.40950127104467504,0.8242466264602472,0.5812252653449816,0.6034385328459704,0.10171043226500509,0.5584342981070181
LLY,0.2021001826729223,0.7073777443407406,2.113760471492953,0.29804943793335,1535660.0,0.40075018225412284,0.8647697708477191,0.6066445382235688,0.6833993761909466,0.10663220291257229,0.5947732699778567
LMT,0.0965473322777193,0.8306027568138358,1.805992625689991,0.145709619390375,6685600.0,0.40276632543732216,0.8325934826679899,0.6123381025505328,0.6124501267448013,0.15620937211949681,0.5780534663524879
LNT,0.1709629471297628,0.1055223709888137,1.3320063491347889,0.4300354293362097,710800.0,0.4058713418106654,0.8552780265679044,0.57883604208358,0.7448692342819002,0.09869148442031339,0.6001366825774597
LOW,0.0768852505163651,0.3339101690000721,1.70145383473747,0.1354768775781243,7613500.0,0.40345114412008265,0.8265997761352152,0.5893886124860758,0.6076844301705299,0.1651420306178687,0.5710346237026438
LRCX,0.2613973778479334,0.5813262468008362,0.7016481710389721,0.3294634843891693,3796255.0,0.41000072816818467,0.8828456791065405,0.6008203772407466,0.6980298453579948,0.1283943789424537,0.605683205084507
LUV,-0.046441895688405,-0.0289009274315925,1.0751504568959742,0.0318143110624683,-424800.0,0.40755396806049604,0.7890052461740555,0.5726250652596468,0.5594056455409412,0.0877593505796505,0.534178288636658
LW,0.1096986560976068,0.6114996839707476,4.239444625390402,0.1933172100566993,75820.0,0.3868251290851218,0.8366024770588498,0.6022145293048821,0.634622417994854,0.09257869263962995,0.5709291728941033
LYB,0.0713243790417157,0.2616923098455362,1.3139524579384951,0.1326926627430773,3478400.0,0.4059896102723063,0.8249046233996062,0.5860518140682891,0.6063877373246757,0.12533446928947387,0.5637351751187945
LYV,-0.252527965276861,-3.465458962028632,20.722979829263178,-0.1124356759801046,672262.75,0.27884384517416194,0.7261828331356747,0.4138402224697517,0.49222407468722756,0.09832049606627052,0.45069424150052023
MAA,0.2504664797514714,0.0797219088970325,0.7296079199641613,0.6231430479659636,559209.2,0.4098175678479361,0.8795135499797747,0.5776439416517214,0.8348052781550819,0.09723215814819895,0.6285572729536679
MAR,0.0835427939141678,1.3151234776078415,12.315690465425837,0.1429952857662224,1987600.0,0.3339187965416829,0.8286292337399573,0.6347251961788655,0.6111859796871116,0.11098291493084385,0.5686744192952784
MA,0.4472219866967329,1.421745952205571,2.064245393076624,0.5930750315847299,9430200.0,0.4010745484579873,0.9394916734384581,0.6396516466262112,0.8208016958022439,0.18263094180872136,0.6674883500838351
MCHP,0.195122421598261,0.2276051012057999,1.2161002981618227,0.4217511044089024,2413720.0,0.4066306257896367,0.8626426994294961,0.5844768276980555,0.7410109742328728,0.11508506434276995,0.6049584475704852
MCK,0.001937306012636,-2.0068352674192083,-1.8055419144973648,0.0073303706112807,4007000.0,0.4264249721848101,0.803752959097104,0.4812353695053905,0.5480027358151045,0.13042316772921886,0.5204537384822636
MCO,0.308212793530938,0.9944157090269756,4.237544466585751,0.4740651508196328,1676500.0,0.3868375767539515,0.8971166940590521,0.6199070170289878,0.7653752039124893,0.1079880339535365,0.6254816915185579
MDLZ,0.1234258705723724,0.1396043159800463,0.7549993751207464,0.1937452367375099,3297000.0,0.4096512320532013,0.8407870235414058,0.5804107852489581,0.6348217629332744,0.12358817739206612,0.5735082427450395
MDT,0.1266470004726942,0.0774409101649952,0.4841219078090198,0.2626036064263031,5157600.0,0.411425711637896,0.8417689392693946,0.5775385489822469,0.6668911830903353,0.1414997027741878,0.5839171944154119
META,0.3010116805394074,0.2737897155164854,0.1629622748625563,0.4362995205077983,35001600.0,0.41352958250521965,0.8949215369793262,0.5866107700464186,0.7477866105223154,0.42880033886149277,0.6630027384667609
MGM,0.0320961396797983,0.1314316848480214,4.218917765271453,0.2230006515290838,670830.4,0.38695959761283083,0.8129464514528844,0.580033171969504,0.6484468922103734,0.09830670719527133,0.5637985947487641
MHK,0.0151765090808641,0.0169040760915924,0.3740126405702891,0.0892053480133885,692338.4,0.4121470217148836,0.807788742229424,0.5747414678375165,0.5861343828832081,0.0985137592687523,0.5481579142993384
MKC,0.1146392660043637,0.1604788090304689,1.1289063135120505,0.1912903045635696,719640.0,0.40720182112457814,0.8381085518597503,0.5813752831750694,0.6336784269568493,0.09877658486338442,0.5688272353398827
MKTX,0.3663576809249702,0.2464128848627406,0.0799664123441674,0.565168145789642,276189.6,0.41407327654191683,0.914841337647202,0.5853458341111958,0.8078046171626745,0.0945076000760513,0.6325814148958673
MLM,0.1821508341349834,0.1595650764922417,0.6787815199281076,0.3358008847835915,655720.0,0.41015052433236643,0.8586884951156925,0.5813330645144288,0.7009813639151548,0.0981612431981016,0.5909899697992709
MMC,0.1515532731727066,0.2906287613089953,1.2833593891622583,0.2651146513591527,3322000.0,0.40619002109464364,0.8493612629714833,0.5873888116834222,0.6680606524714543,0.12382884606590952,0.5853960108009407
MMM,0.0728791959775874,-0.0581839289803209,1.8355388057935105,0.151397055329148,5342500.0,0.40257277263309765,0.8253785872727561,0.5712720554310564,0.615098937246142,0.14327968828593363,0.5646866254936884
MOH,0.0287924963257725,0.2744255228424159,0.8510398922194775,0.0482954469960214,1531500.0,0.40902208434820186,0.811939382669766,0.5866401472794746,0.567081407765744,0.10659215564524474,0.548306266210353
MOS,0.1002282204771606,0.1258381847150701,0.3812730222676684,0.2012559110079242,1093740.0,0.4120994599917659,0.8337155491874553,0.5797747264463048,0.6383197105310658,0.10237795089877716,0.5695191351751996
MO,0.2510935997311404,-0.9552449366645837,-5.459981251447049,0.418881390071978,8383000.0,0.45036468212554115,0.8797047186039619,0.5298236964497444,0.7396744616895538,0.17254981239876874,0.6082196592581844
MPC,0.0271593944069692,0.1813035657790724,0.8985822372015783,0.0609081120609694,7504400.0,0.40871064123919576,0.8114415547307805,0.5823374830544765,0.5729555063988683,0.16409175252521607,0.5571684630487334
MPWR,0.2181257809339246,0.2225301339022833,0.0024016168838053,0.2646001242569727,363426.6,0.41458139243432157,0.8696549470032462,0.5842423407848882,0.6678210216771648,0.09534740860005439,0.586189827899765
MRK,0.181793597749942,0.2634149206571025,0.920207691819996,0.2833154106152861,10496400.0,0.4085689759758907,0.8585795966744818,0.5861314066385728,0.6765372951570195,0.19289497941079495,0.6001032191267268
MRNA,-0.6938915909754941,0.0391222110157983,0.0764303526568857,-0.524926257165738,2414400.0,0.4140964407636869,0.5916393967494726,0.5757680482198374,0.3001147665717719,0.1150916105306985,0.42555393854124396
MRO,0.0494808625564176,0.1816707389768319,0.8397612069331085,0.1394145582884498,14972400.0,0.4090959694039855,0.8182459374554741,0.5823544481509177,0.6095183268734943,0.23598429877571847,0.5788369198767278
MSCI,0.3878944477775066,-2.0538328286924497,-11.294392194583054,0.6020026700011879,952765.25,0.4885850745784879,0.9214065153199249,0.47906386525516326,0.8249595663513386,0.10102082265366093,0.6203691175875046
MSFT,0.3583925202899812,0.3995122296123971,0.3426114250945482,0.5186885061096784,65776800.0,0.41235272659077926,0.9124132714885937,0.5924197304756903,0.7861576467162024,0.725065401712117,0.722742745086017
MSI,0.148342908947667,-4.80603482382154,-27.341741247598936,0.2523209465315038,1721800.0,0.5937089653385754,0.8483826290067915,0.35189943016543235,0.662102238159039,0.10842412559054075,0.5412305897052544
MTCH,0.1170330004234119,-9.177750862104432,-58.76246752937212,0.2384202985669727,724569.0,0.7995416537368483,0.8388382478196855,0.1499059713405161,0.6556282870323324,0.09882403509911938,0.5058708971866863
MTD,0.208505830084879,9.220714715736156,20.70569975880651,0.3029780616447017,786108.8,0.278957044446703,0.8667224415366976,1.0,0.6856947849453179,0.09941646318130293,0.6809124805423696
MU,0.0343938347810562,0.0418760052091769,0.2038054465069534,0.3765290130412451,-371600.0,0.4132620247235539,0.8136468711900152,0.5758952862218351,0.7199496819745052,0.08827149351758927,0.5819398863465827
NCLH,-2.634737731592421,-8.82876080806807,63.28898915826535,-1.1693224902268748,-2260531.25,0.0,0.0,0.16603092261662583,0.0,0.07008723036083454,0.05202081520828164
NDAQ,0.1734137159733148,0.1475179818398791,0.9625684896078106,0.3121479375679131,1322600.0,0.40829147644220176,0.8560251086625781,0.5807764331375707,0.689965472809388,0.10458112820660924,0.5882080705275957
NDSN,0.1742000994332952,0.195654392167575,0.560298025634531,0.2824083575961466,519361.8,0.4109266927742593,0.8562648264980829,0.5830005574705239,0.6761148532010601,0.09684855731163464,0.5844650121665879
